,Generation,label
44,"'riverdale' halts season 4 production over coronavirus. the first book in this series is called "" a new york city mystery, "" and will be released soon! eotdelim prologue : a man with an identity as dark as night - a stranger who doesn't belong here... i'm not sure how long we've been standing there staring at each other when someone clears their throat behind us. my heart jumps into overdrive and then starts pounding so hard that it's almost painful to breathe. i turn around slowly, looking up at him through narrowed eyes. he looks like he just walked out of some kind of magazine ad for playboy centerfolds. his hair is slicked back from his face, revealing deep lines beneath his blue eye sockets. his skin has a faint tan line running down one side of his jaw, leaving little wisps of black stubble on his chin. i can't help but stare at those lips, which are now slightly parted, waiting expectantly for me to respond. "" you're early, "" i say softly. i don't know why i feel nervous about talking to him ; maybe because i have no idea what else to say or even if anything could ever come of our conversation after tonight. still, something tells me that whatever words might spill forth would probably make him uncomfortable enough to leave without saying goodbye. i take another step toward him. he takes two steps backward until he hits the wall beside the door. his hands grip the edge of the counter, gripping tightly as though they need support. i watch him closely as i walk forward again, stopping only inches away from where he stands. he swallows once before speaking. "" sorry, elle, i didn't mean to scare ya off. "" "" yeah? well, you scared yourself pretty bad, huh? "" i smirk lightly, letting his comment slide by unnoticed. i see him swallow twice more before answering. "" yeah, i guess i was. i should go get ready. i 'll meet you downstairs in ten minutes. okay? "" he nods quickly, glancing nervously between the floor boards and me. his gaze falls briefly upon the small amount of blood staining them, before returning to mine. i can tell he wants nothing more than to run across the room and pull me against",gpt
45,"gayle king tells oprah she's 'moved on' from kobe bryant controversy to the new york times bestselling novel, "" the world's best book. "" i'm not sure if it was a compliment or an insult - maybe both. but it felt good to talk about my love life again after all these years of silence and isolation. "" so what did you do? "" he asked. his voice sounded tired and distant now that we were alone in our own little bubble house with only one lamp burning and the room still dark outside. "" nothing much really. just went out for coffee and watched tv. then... well, then things got pretty crazy. "" "" like what happened at your place last night? "" i shrugged. "" i guess i could have been a bit more careful when i came home. there are some people who can see through walls. "" "" yeah, i know how that goes. "" he paused. "" is this why you're here tonight? because you wanted me to come over? "" i nodded slowly. "" yes. i need help finding someone else. "" "" oh. okay. no problem. i 'll take care of everything. "" i looked up into those blue eyes that seemed always able to read every thought inside my head. they hadn't changed since i 'd met him. the same intense intensity that made me feel safe. even though it would probably scare off any man who tried to get close enough to touch me. "" thank you, dex, "" i said softly, meaning it. "" anytime. "" chapter twenty four "" i want to go back! "" rebecca yelled as soon as her car pulled away from the curb. i sat down next to perry, trying hard to ignore the way her body pressed against mine. she had gotten used to being around other girls like us and i knew that her reaction to me might change, especially once she realized we actually liked each others. i also hoped that we could make it work between us. we needed time apart ; we needed something real. "" where will you stay? "" maximus asked quietly. "" i've already told them i ca nt stay at my apartment anymore. "" he shook his head. "" that doesn't sound right to",gpt
46,"tom hanks and rita wilson: what we know about the last twenty years. i'm not sure how to describe it, but my mother's name is on a list of people who died in that fire. she was one of them. her body had been burned up by flames when they first arrived at the house. she 'd lived there for two months before being taken into custody for questioning. after her death, the police didn't have much information to go back over. i do remember seeing pictures of her when i visited with my father. he looked so sad. his eyes were bloodshot from crying ; he wore an old pair of jeans and boots - no shoes - like most men did. i could see why he would be lonely. the only thing missing out on him now was me. "" you're right, mom! i 'll call your doctor tomorrow morning, okay? "" "" oh, honey... you're such a good boy. "" "" yes ma'am. thanks again. bye. "" i put down the phone and stared blankly ahead as the car pulled away. i felt sick inside. this whole situation just kept getting worse and better. chapter thirty four -- january 5 ( part 2 ) "" hi sweetie! are you ready yet? "" my dad asked me while looking through some papers. "" yeah, let's get going then. "" "" alright hun, "" he said, patting my shoulder as he stood up from behind the desk. "" come here. "" "" hey daddy. "" "" hey baby girl, "" he replied. "" where ya goin' today? "" "" well, we got ta meet someone at work. we need to take care of something, but it wo nt wait until later tonight. can we stop somewhere and grab lunch or somethin'? "" "" sounds great, sweetheart. "" * ~ * ~ * after dinner, my parents went upstairs to bed early, leaving us alone. we sat around the kitchen table eating our sandwiches, talking quietly. i knew what they wanted to talk about and if i tried to interrupt their conversation, it might make things even more awkward. instead, i took a sip of water and watched my brother play cards with mike. "" what happened yesterday night? """,gpt
47,"kate beckinsale posts powerful response to harvey weinstein's prison sentence. "" i'm sorry, but you're not going anywhere until we know what happened here last night and why the hell he was in jail! "" said mr. butterworth as they walked into his office. it looked like a small army of police officers had gathered around him. "" this isn't over yet! "" yelled mrs. warmsley. she was standing by her desk with an angry look on her face. "" yes ma'am, "" replied dr. kearney. "" the charges against me are being dropped at your request. now please sit down and tell us everything that transpired while you were asleep yesterday morning? "" asked doctor jones. mr. butterfield sat down in one chair next to dr. macdonald's bed, then turned toward the group of policemen who stood behind them. "" well, first off, there was no evidence of foul play or anything else out - of - hand. the only thing i could find was that mr. weingrass had been drinking coffee from a cup with sugar cubes inside. the other two detectives did some checking on their own after taking statements from everyone involved. "" so when the detective came back in to check on my mother, she told him about how much trouble she 'd gotten herself into because of the drugs she took. when he questioned her again, she denied any knowledge whatsoever that anyone would have ever taken those pills except for the drug company. he called up another officer, a man named alan ruiz ; the same guy who helped get her released from the hospital last week. he also found out that the judge agreed to let miss sinclair go free if she cooperated fully with all charges brought against her. "" "" thank god for small favors, "" thought henry sadly. "" anyway, that means that we can assume that whoever killed my mom may be still alive somewhere in florida. and since i do believe that someone has been trying to kill both of our parents, it makes sense that somebody might want revenge for her death. which brings me right back to my original question : where is she? "" continued henry. "" oh yeah, "" chimed in mr. butterfield. "" who knows who might try to hurt either of these girls? that little bitch's father probably wants nothing more",gpt
48,"jerry seinfeld postpones new york city shows. "" i wasn't sure if he meant the movie, but it did seem like a good idea to me. we walked into an upscale restaurant and ordered our food while we waited for my date with henry's parents. after dinner we went back outside where we sat on the bench in front of his house to watch some tv. it felt nice being out here with him again. as soon as we finished eating we headed over to henry's place so that we could get ready together before going home. i had been nervous about this night since he told me he would be there, but now i knew what he wanted from us - more than anything else. when henry got off work at six thirty, i decided to go ahead and take care of myself tonight because i needed to do something special to celebrate tonight. i grabbed a bottle of wine and two glasses then drove up to my apartment building. henry looked surprised by my appearance as i opened the door. "" you look beautiful! "" "" thank you, sweetheart. you're looking very handsome yourself. "" "" oh god... please tell me that is not your dress. "" i laughed, knowing how much she loved seeing her husband dressed in expensive clothes. "" no... not really. "" "" well, let me see it. "" i pulled down my long skirt and put on one shoe while walking towards henry. i held onto both shoes in case they fell apart or were damaged during the trip to the hospital. once i reached them, henry took them out of my hands. "" are these yours? "" "" yes, i bought them last week. "" "" wow! that looks incredible! "" "" thanks. "" i smiled at him. he kissed me softly. "" okay, come inside. i 'll make us coffee and talk for awhile. "" "" sounds great. "" henry led me upstairs and turned right toward his bedroom. he knocked twice on the closed bathroom doorway, which made me smile. "" can i help you find somethin' to wear? "" i shook my head no and followed him into the room. he stood behind his dresser taking pictures with his phone. "" have fun, syd. """,gpt
49,"tom hanks and rita wilson's family speak out after coronavirus diagnosis. "" i'm sorry, but we're not going to be able to help you with this one, mrs. jones. the doctors aren't sure if it's a good idea for us to take any more patients right now. they say that there is no way of knowing how long this will last without further treatment or even another transplant from your husband. "" she paused and looked at me as though expecting an explanation. when none was forthcoming, she continued, "" well... what do you think? should we give them some time off before continuing on our own? "" my mind raced through options ; could i offer up something in exchange for her assistance? would she accept? i decided to try the truth instead : "" yes ma'am, let's go ahead and tell him. he 'll want to know about his son's condition immediately. maybe then he can come home for christmas and see his grandchildren again. "" "" thank god! i knew he 'd understand. "" rita said excitedly while shaking hands with both of us. "" please have someone call mr. kingsley and ask him where he wants to stay tonight. it might make things easier for all concerned if we had some kind of room available here in town so we could get acquainted. "" we agreed to meet tomorrow morning around seven o'clock to discuss our plans regarding getting ready for dinner. chapter nine - the end i awoke early monday evening feeling refreshed and eager to start work the next day. my first stop was the local supermarket. the store owner greeted me warmly with, "" hello young lady, welcome back. i hope everything went okay yesterday. "" "" oh, thanks, "" i replied with enthusiasm. "" did anyone else die today? "" "" i believe the doctor who gave birth to you may still live. but he has been dead two days. he died during surgery. his body suffered severe damage to his liver and kidneys. the surgeon took care of most of the internal organs. "" i thanked him profusely and asked if i could use his office phone number. he told me he could only contact him by cell phone since it was locked down. once inside the building, i called sam and arranged for lunch and drinks for everyone. as soon as",gpt
50,"justin timberlake and anderson .paak duet on funky 'don't slack'y the beatles, "" he said with a grin as they made their way through the crowd to where we were standing. i looked around for my brother but didn't see him anywhere in sight. then it hit me - he was probably at his parents'house having dinner or something. that's what this place smelled like : fried chicken and mashed potatoes and gravy. "" hey guys! how are you? "" "" great thanks. how about yourself? "" asked dan from behind us. "" fine... just tired. what're your plans tonight? do you want some company? "" i offered. "" no thank you ; i'm good. why would anyone be interested in hanging out here anyway? "" answered scott. "" well, there is one thing i have planned though... "" i started before stopping myself. "" yeah? "" asked dan. "" i need someone else to help me get ready. "" "" oh really? who could possibly fit into those clothes? "" questioned dan sarcastically. "" uh, well actually, a guy named mike who works part time in an accounting firm... i'm going to ask if he can come over tomorrow night. maybe he 'll know of any other work openings that might interest you. "" "" sounds interesting. let me check, "" replied dan excitedly while heading off towards our table. when dan returned, he had two large bags full of food. "" so, this looks pretty much exactly like pizza hut, doesn't it? "" asked beth looking down at her plate. she took another bite and nodded. "" wow, these things taste amazing, "" she complimented as dan handed them back to her. "" sorry babe, i forgot you ate lunch already today. "" "" yes, i guess i am hungry now. it smells delicious. "" "" ok, okay... i think it will all go together, "" i told everyone, trying not to sound too eager. after eating our meal, i walked up to ryan's room and knocked lightly on the door. "" enter, "" came ryan's voice. "" hi baby, "" smiled ryan. i opened the bedroom door and saw him sitting on top of the bed reading",gpt
51,"'the view' and more shows suspend studio audiences over coronavirus. "" i'm going to have a talk with you about this, "" he said as we walked back toward my car. "" it's not something that would be easy for me to do. but if you're willing...? "" his voice trailed off. "" well... there is one thing i want from you. "" he wasn't talking about sex anymore ; he wanted me to give him what he needed - what he had been asking of me since our first meeting in los angeles. "" okay, "" i agreed quietly. "" good girl. now let us go get some dinner so i can show you how much i love your body. "" chapter 23 : valentina after having lunch at la casa, we headed out on foot to the restaurant where leonardo went. it took awhile because he kept glancing around nervously. when we finally got inside, the hostess greeted us warmly. she led us through an elegant dining room filled with beautiful paintings along the walls and tables set up throughout the house. a large fireplace dominated the center of the floor and lit everything up like candles. even though most people were seated and enjoying their meal, they all looked away quickly when they saw us enter. "" hello! welcome home! "" exclaimed a smiling waitress who seemed very happy to see us. "" thank you, mrs. spinoza, "" replied leonardo. "" it looks great here. "" "" oh yes, "" she gushed. her smile turned into a frown. "" are you sure you 'll stay long enough to eat? "" "" no problem, "" answered leonardo. "" then come right ahead, please, "" she urged. "" just follow me. "" while everyone else ate, i sat down next to lucio, trying hard to ignore the way his eyes darted everywhere. i tried really hard to keep myself busy by focusing only on him, but every time my gaze landed upon him, i could feel the heat rising between us again. "" hey, luciano, "" i murmured softly. "" hi yourself, miss montenegro, "" he responded politely. "" did you know that leonardo has never seen anything quite like this before? "" asked mr. pierpont. """,gpt
52,"'the hunt' leverages the partisan divide as a hook to sell an exploitation throwback of our own. i had been in this business for about six months when my father died and i was given a job at one end, where we were working on an old truck that would be delivered from town to city by night and then loaded onto trucks later on into towns in the morning. it took me four weeks before i could get any work done ; three days after that, there came another call asking if i 'd like some help with something or other. i said yes, but only because i wanted to make sure they didn't have anything else going wrong. "" you're not a bad guy, son, just do what's right, "" he told me. i agreed. i knew how much his family meant to him. he gave us money every month to buy whatever equipment needed fixing up, so we got paid extra cash each week. he never asked why i worked for them ; all he ever cared about was getting out of their way. in fact, whenever anyone went through the door of the store for supplies, it always seemed like someone was looking for us. he 'd say, "" well, let 'em come, boys! "" and walk away, leaving us alone with nothing more than two boxes of canned goods and the occasional box of beans. that day i felt really good about myself. maybe it is true that people are different than most people think they are - sometimes they seem normal and others... they're crazy. chapter 5 : the hunter returns i've spent enough time around these parts to know that there will probably still be plenty left over for food once winter comes along. i'm not saying there won't be meat here, but it may take awhile for food to grow again. my first instinct has always been to run off to the mountains, but now that i am actually living here, i realize i might need to find someplace safe until spring arrives. i'm thinking that maybe i should stay with mom and dad while i wait for summer break. i can go home and live somewhere warm. or maybe i 'll spend christmas alone. it doesn't matter anymore anyway since no one lives anywhere near here except the dead. i guess you ca nt tell who your neighbors",gpt
53,"time's up and others react to harvey weinstein sentence. "" i nodded, my eyes on the screen as we waited for a response from our client. it wasn't long before he answered : "" yes sir, that's right. but i have no idea what you're talking about. i'm not even sure who your clients are or why they want me dead. they just seem very interested in this case and their interest is obviously piqued by your involvement with us. so if there really has been some kind of connection between them - "" "" well, don't be ridiculous! i've never met anyone like them ; they certainly appear to know nothing at all about anything! "" said dave angrily. then he added quickly, almost apologetically, "" anyway, they must think something else happened because when i asked them how much money were involved, they told me nothing more than that. no mention whatsoever of any other names mentioned in the file. "" "" ok, okay... but you can't expect me to believe these people could possibly be responsible for killing two men. surely they wouldn't kill someone they knew? "" i argued weakly. dave looked confused. "" they didn't say exactly where they had killed him. it seems quite unlikely that either one person would actually murder another man, let alone commit suicide over an affair that was only twenty years old. "" "" but why? "" i persisted, trying desperately hard not to sound too desperate myself. dave sighed heavily again and shook his head sadly. "" i guess that's part of the problem mr michaels. the truth is that you may find yourself looking into this matter pretty thoroughly yourself. in fact, i 'll bet you 'd rather get rid of a suspect who might be connected somehow, then put this whole thing behind you and move onto something new. "" "" oh come off it! "" i protested vehemently, feeling slightly sick to my stomach. "" they murdered that poor guy. "" dave gave me an exasperated look. "" you should see the way those guys reacted after the shooting. they seemed very angry about it. they wanted revenge on whoever had done such horrible things. "" i thought back to the scene at the club and shuddered involuntarily. the image of the bodies lying lifeless on the",gpt
54,"matt lucas takes over from sandi toksvig as 'the great british bake off' host to a very popular band. "" what is it, johnny? you look like something's wrong with your face! "" says david in an alarmed tone of voice. he looks at mike and asks quietly, "" are we still on for tonight? i think that might be good news. maybe if they haven't heard anything yet then there won't seem much need for us to go out and see them. "" mike replies, "" yeah, sure thing. but do me one favor : take care of yourself tonight, okay? no matter how bad things get, just keep this cool. "" "" thanks man... oh by the way, did you hear about the big guy who was here earlier today? he seemed pretty pissed off when his friends showed up with their guns drawn. said some people were going after him. he thought somebody had been shooting at him and wanted revenge. said it looked real serious. "" "" well, let's hope not, because he may or may not be dead right now. i've got ta run though, it 'll only make matters worse. i'm gon na call my friend dave to come pick me up tomorrow morning. so listen, i really appreciate all you guys doing this. i know you're worried about me, but please try to stay away from those punks. they could kill you both and leave you alone if they want. "" "" hey, we would never hurt anyone, dude. we love each other too much to die for someone else. besides, they can shoot first and ask questions later. "" mike hangs up without another word and returns to his office where he calls dave. he tells him everything. dave listens intently while nodding occasionally, looking around the room nervously before saying, "" ok, i guess i should meet up with tom and bob and figure out what happened to our buddy. i 'd better hurry back down to my place so we can't miss any more action. "" mike walks into his apartment and locks himself inside. he turns on the television set, flips through channels until he finds cnn, sees the same report again, sits down on the couch and closes his eyes. the screen shows nothing but static, except for the sound of the tv being",gpt
55,"jenna dewan welcomes new baby. "" he wasn't sure what to make of that, but it did sound like a good idea. she had been so upset about the pregnancy and her mother's death that they 'd both felt sorry for her - not only because her mom would have wanted her daughter to be happy, but also because there were some things in life you could never tell your child, no matter how much you wished you might. "" i'm glad you're here with me, mrs. mccloud, "" he said as he reached out his hand. she took hold of it and gave him an encouraging smile before releasing their hands. "" thank you. now let us get back inside where we can talk more privately. "" after helping them into the living room, they sat down on one end of the couch while ryan settled himself next to laura, who looked at ryan expectantly. "" okay then ; first off, my name is ryan blackstone, by the way. "" laura smiled a little, remembering when he used the same formal greeting from his father. "" yes ma'am, it does seem familiar somehow. please call me marie. "" ryan continued. "" well, since this has all happened, i think you should know that i am currently engaged to another woman. i do hope you are comfortable enough with that to share these details? "" "" oh yeah! that sounds great. i mean... um.... i'm really very excited to hear everything. i've heard lots of stories about men being married, but never anything quite so exciting. "" "" well, there will always come a time, "" ryan answered, smiling slightly. "" right now though, we need to discuss something else. "" "" ok, shoot. "" "" i want to ask if you remember any other names that came up recently that may fit our bill. "" "" umm..... sure, why not? "" "" ok, then. first thing tomorrow morning i 'll go over and see who owns the property we just bought, and what kind of car you drive. then we 'll start looking around for someone else to buy it for. we can't afford anyone owning it, or even selling it. maybe we can find somebody who wants to sell it",gpt
56,"kumail nanjiani recreated buff movie scenes because we still deserve nice things. i wasn't sure if that meant he 'd be a good guy or not, but it did mean he had to try and make me feel better about myself. the fact of the matter is, he's been doing his best for years to get what he wants from us, so maybe this time around he 'll do something right. "" you know how much money your dad has? "" "" yeah... my mom says she can pay him back with her own cash - "" "" no way! "" "" why would they want to take away our savings? "" "" well, since you're here now, i guess they thought it might help them out financially. i think their plan will work. "" "" i'm going home tomorrow morning. there are some boxes in the attic. maybe i could bring one up. "" "" okay, thanks again for coming over tonight. "" i hung up and sat on the couch looking at all those pictures. my heart started pounding as soon as i saw the picture. chapter 15 : andy ( december 22 ) i spent most of last night thinking about everything andy said and then trying to figure out where to go next. i decided to call my mother to see when i should start packing. "" hello, mrs. muller, "" answered aj. "" how have you been lately? any news yet? "" "" yes, i just got off the phone with dr. wilson today. he told me he thinks it may actually happen. i can't believe it! "" "" wow! congratulations! that must've really hit you hard. "" "" i suppose, although i never expected anything like that. i hope i wo nt find another job after graduation. i really wanted to come back to school, but there were too many people who needed someone else. i wish i knew more about what happened. "" "" oh, honey, you need to talk to dr. wilson before he sends anyone else down to check on you. "" "" oh, thank god. i just realized something. "" "" what's that sweetie? "" asked shannon, sitting beside me on the sofa. "" i forgot my cell phone yesterday. i probably left it somewhere",gpt
57,"tv shows to watch if you're in the mood to lean into your worries, "" he said. she nodded and smiled at him, then turned back around to her computer screen. "" i'm sorry about that. it's just... well, i don't know what happened between us last night. but we've been friends for a long time now. i can't imagine why someone would want me dead. "" max shook his head as he watched the woman typing away on her keyboard with such determination. he 'd seen this look before from women who were trying desperately not to fall victim to their own emotions or problems. they didn't have much of an emotional life so they could only focus on themselves when there was something important going down. "" are you okay? "" he asked softly, leaning against one wall and watching her carefully. "" is anything wrong? "" clarissa looked up quickly and blinked several times. she had no idea how she felt about being called out by the man standing next to her desk. she wanted nothing more than to be able to tell him everything but knew that it might cause too many questions. she needed some space. "" yes. my boss has sent over all our files. "" "" good! "" he replied curtly. "" let me take care of them while you're here. "" he walked past her chair without saying another word and disappeared through the door leading outside. clarissa stared after him, wondering where he was taking her. chapter 2 clarissa sat quietly in front of the small table, staring blankly across the room at the large picture window. it took almost two hours until she finally got up and went downstairs to get coffee. she found herself sitting alone in the kitchen, sipping her morning cup while listening to music coming from inside the house. she heard voices talking in arabic and realized that sal was probably telling her father the latest news. she listened intently, amazed that he still seemed angry over the whole thing. "" why does everyone think i should marry a stranger? "" clarissa whispered to herself as soon as the words left her mouth. "" because you love him and he loves you, "" came sergei's soft reply. clarissa jumped slightly at the sound of her husband's voice. looking up from the newspaper she held in both hands",gpt
58,"what's streaming on netflix, hulu and amazon in march. "" he looked at her like she was crazy, then turned back to the screen. it showed a bunch of people laughing and talking about something that had nothing whatsoever to do with them. "" i can't believe you're actually watching this! "" kat said as they watched an episode where some guy named leo came up to a woman's face and asked if she wanted him to kiss her or touch her. she 'd laughed so hard that tears were running down her cheeks from all the laughter. dante did his best not to laugh himself. but honestly... she really could be hilarious when she put her mind to it. "" well? is there anything else we should know before i go home tonight? "" "" no. "" she gave him another suspicious look. "" are your powers coming online again? because i'm kind of worried about them right now. "" dante shook his head. "" not yet. "" "" okay, good. let me see how much longer my brother can keep his mouth shut while we watch these stupid things. "" "" fine by me. "" kat frowned at his tone. it sounded suspiciously like a warning for someone who might have been spying on their conversation earlier today. dante pulled out one of those earbuds from around his neck and started playing music that reminded her more than ever of the song sin played whenever he got upset. "" what does that mean? "" "" oh, come on. just listen to whatever happens next. "" "" why would anyone want to hear what happened last night between us? "" dante shrugged nonchalantly. "" maybe they think you've lost interest in each other. i doubt it. "" "" yeah, right. "" she rolled over onto her side and stared blankly into space. "" tell me something, dante. "" "" sure thing. "" "" who killed artemis? "" dante hesitated. his sister - in law had died two years ago after being attacked by daimons. she was still alive and living in new orleans and he knew she hated him most of all for killing her beloved husband and daughter. he thought that perhaps his father's death had made her angry enough to kill herself rather than take care of",gpt
59,"tv shows to help you find your happy place right now. "" he didn't answer, but his eyes were on me as i watched him walk away from the table and toward a door in one of the walls that led out into another room. he turned back when he was halfway through it and gave me an apologetic look before walking over to where i sat at my desk. "" hey there, beautiful girl. how's everything going? any good news yet about those guys who got us all fired up today? "" i smiled at him and shook my head as i reached for some papers to finish writing down what had been said earlier. "" not really, no. they're still trying to figure things out though so we 'll just have to wait until after lunch tomorrow to see if anything changes. "" he nodded and pulled something else off his belt - a small black box with a tiny red bow tied around its top - and handed it to me. "" this is mine. don't open it unless absolutely necessary. if anyone asks, tell them it belongs to someone named stefan stone or shay march, which means'cassian march'because she doesn't own these clothes anymore. "" "" okay. thanks again. "" he leaned forward and kissed me softly on the lips then stood and walked out without saying goodbye. i 'd never seen kane smile like that. even more than stefan, he seemed genuinely pleased by whatever lola told him. shaking myself mentally, i put the note back inside my purse and headed outside to meet olivia and cash. they both looked amazing in their suits, making me wonder why shay would ever wear such expensive clothing. i loved her dress, but i could only imagine what kind of man she must be living with to make her go shopping like that. "" nice suit! are you sure you want to come along tonight, liv? "" gemma asked as soon as i stepped onto the sidewalk near our building. "" yes, please, "" i replied, hoping my voice sounded confident enough to convince everyone that i meant what i said. gemma and abbi each took a side arm while i followed behind, keeping close to kane and olivia. cash kept glancing between me and olivia with concern written across his face. the two women had become friends",gpt
60,"'the banker' yields a modest return on apple's first bite at movies. "" i 'll have to remember that, "" says the girl with the ponytail and her friend, who is not so much interested in food as she wants it for herself. they are all looking around the room and then back up again. the boy looks nervous but still smiling. he has an easy smile too - no teeth or any other facial features to be seen - just like his friends. the girls look down at their plates of salad. they don't want anything else. there's nothing left except some bread crumbs. it was good to see them happy, even if only briefly. when we were younger we used to eat lunch together every day. sometimes when my parents would go out shopping, i 'd sit by myself at home eating my sandwich. it didn't matter what time it was ; we always ate dinner after school, usually late afternoon. now i'm sitting here alone at this table. no one can come over tonight because everyone will think something happened between us last night. maybe there really was someone involved? i mean... why me? what could possibly happen to make me such a bad person? it doesn't help that my mother told me about how her husband died from cancer. i know she thinks i am crazy, but i can't stop thinking about him. i've been seeing him for almost two months now, ever since i moved into our house. i never thought that he might die before i came along, but i guess it makes sense to keep tabs on people. i've heard him talk about getting married soon. i wish i knew where he lived. i wonder whether he had children. i hope he dies young. i try to picture him being old enough to marry. my father said he wanted kids someday, but he never got those thoughts out of mind until recently. i should tell him that i love him. i want him to understand how important marriage is to me. he deserves to hear it, though. "" hey! you're staring at your phone! "" says another voice behind me. i jump and turn around quickly. "" sorry, "" i say sheepishly. "" it must have fallen off my lap during my nap. """,gpt
61,"al pacino hunts nazis in 'hunters,' a series whose premise tops its execution. "" the room was silent for several seconds as everyone stared at him with wide eyes and mouths agape. he continued : "" i think it's time to get back on track here! this is not about my past or what happened before i came along. we're talking now of something far more important than that - our future... our lives are tied together by some kind of magnetic field which draws us to each other like magnets attract moths to flame. this attraction has been building over months and years but finally, when you see your life reflected in an object, when it comes into view, then you can recognize that there will be no end to it. so let me tell you how things have changed since 1918. "" "" the first thing i want from all these people is their support for me. they've seen me through most of the worst times. i'm sure you know this already because you were part of them during those terrible days in germany and you helped me understand why it took so long for hitler to kill his father. "" paul paused again. he looked around the table and saw many faces nodding in agreement. he went on : "" it seems, however, that if you couldn't find someone who would listen to you - somebody willing to take care of you - then maybe you should just go ahead without trying any further. that way, nobody else gets hurt, even though they might feel betrayed. "" he smiled warmly and said : "" i 'll make one last request of you guys. do whatever you need to do to help keep the peace between us. give up everything and move forward. "" the meeting broke up quickly after that, leaving only paul alone. paul sat quietly thinking about what had occurred. suddenly, the door opened behind him. he turned towards the doorway expecting to see janet maple standing there with her usual smile and friendly demeanor. instead, she stood holding two large bags filled with food and drinks. he got out of bed and walked toward her. "" hi janet! welcome home! come on inside and sit down. "" "" thank goodness! thank god i found you, "" she exclaimed happily, throwing herself onto the couch next to him. she pulled off",gpt
62,"'onward' continues pixar's apparent quest to make us cry out in pain and despair. "" i'm not sure how you do it, but your mind is a lot like mine! it's so much more complex than the rest of me that i just can't get my head around what we're doing. it makes no sense at all. "" "" well... i'm glad for you guys because if this does work then there will be one hell of an audience when they see what happens next. we are going to have fun with these two as long as they keep their mouths shut about anything else. "" says bob. he looks over at his friend who has been quiet up until now. "" yeah. let's hope the show works out. "" replies steve. chapter 8 - the first step on our journey after having eaten lunch and drinking some water from the fountain, everyone begins walking down the street towards downtown san francisco where they 'll meet up again tomorrow morning. steve walks along behind bob and ricky and realizes that this day was supposed to take place at noon today. he wonders why they didn't wait till later and had breakfast before leaving town? maybe they were afraid of being seen by anyone else and wanted time alone together. or perhaps they knew that would happen and decided to stay here instead. whatever the reason, he feels relieved to know that it worked out okay since the plan went off without any problems. "" hey, look guys! "" yells someone in front of them. steve turns around and sees three kids running toward him. the tallest kid runs right into steve and falls backwards onto the sidewalk. steve quickly gets back up and grabs the boy who fell. he pulls him up and puts both hands under the other guy's armpits and lifts him up to stand. the little man screams in terror. "" whoa, easy buddy! slow down there, "" said steve trying to calm him down. "" oh god help me! please stop hurting me! "" cries the young child, struggling against steve's hold. "" sorry pal. "" steve tries calming the frightened youth. "" i've got ta go home! "" shouts the small man. "" somebody call 911. "" "" alright dude, relax, everything is gon na turn out fine",gpt
63,"'little america' brings a warm look at immigrant stories to apple tv+ "" i smiled and said, "" that's great. you're very good with words. how did your mother do? she was so proud of her daughter - in law. "" he shrugged his shoulders as if it were nothing more than an old habit. "" my mom isn't really like me. we've never been close or anything... but we had this connection. she loved the idea of having children, especially after what happened with michael. she wanted us to have kids together, too, but i would rather be married. i think it made sense for both our families to get involved. "" i nodded my head and asked him about their relationship. he told me they 'd met when they first moved here from new york city. they had always seemed closer than family, even though he lived on campus. "" she still has some issues with michael, since he doesn't seem to want to talk much anymore. i'm sure she 'll come around eventually. "" josh looked over toward where heather sat talking to heather. then, he turned back towards me. "" yeah, well, maybe someday. "" he winked at me before turning away again. just as i started walking up to them, heather stopped talking to someone else and walked right into josh. i quickly glanced down at her feet to see how high off the ground she actually stood. i could tell by looking that they hurt. "" um.... hi! are y' all ready to go home now? "" i slowly let out a laugh and shook my head no. "" nope. not yet anyway. i need to make sure everyone knows who she is. "" heather gave me one last smile and took another step forward. josh grabbed hold of her arm and pulled her against his body. oh shit. the way things went between us the other day, it felt like everything changed. there was something different about him tonight, though. "" hey buddy, can i ask you a question? "" josh whispered in her ear. heather spun around and glared at him. "" yes, please. "" josh laughed and kissed her cheek. "" okay, fine. why don't you start telling me exactly what happened today? """,gpt
